Company,Model,Variant,Price,Body_Type,Displacement(cc),Cylinders,Fuel_System,Fuel_Tank_Capacity(liters),Fuel_Type,City_Mileage(km/lit),Seating_Capacity,Basic_Warranty,Child_Safety_Locks,Number_of_Airbags,Parking_Assistance,Navigation_System
Ford,Aspire,1.2 Ti-Vct Trend,663400,Sedan,1194,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Ford,Aspire,1.5 Tdci Ambiente,699400,Sedan,1498,4,Injection,40,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Ford,Aspire,1.5 Tdci Trend,737400,Sedan,1498,4,Injection,40,Diesel,15.5,5.0,2.0,No,2.0,Rear sensors with camera,No
Ford,Aspire,1.5 Tdci Trend Plus,777400,Sedan,1498,4,Injection,40,Diesel,15.5,5.0,2.0,No,2.0,Rear sensors,Yes
Ford,Aspire,1.5 Tdci Titanium,817400,Sedan,1498,4,Injection,40,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Ford,Aspire,1.5 Tdci Titanium Plus,862400,Sedan,1498,4,Injection,40,Diesel,15.5,5.0,2.0,Yes,6.0,No Sensors,Yes
Ford,Aspire,1.2 Ti-Vct Titanium Plus,782400,Sedan,1194,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors,Yes
Ford,Aspire,1.2 Ti-Vct Titanium,737400,Sedan,1194,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Ford,Aspire,1.2 Trend Plus Cng,758314,Sedan,1194,4,Injection,42,CNG,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Ford,Aspire,1.2 Ti-Vct Blu,762400,Sedan,1194,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Ford,Aspire,1.5 Tdci Blu,842400,Sedan,1498,4,Injection,40,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Toyota,Platinum Etios,G,627100,Sedan,1496,4,Injection,45,Petrol,13.6,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Platinum Etios,V,718600,Sedan,1496,4,Injection,45,Petrol,13.6,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Platinum Etios,Gd,734700,Sedan,1364,4,Injection,45,Diesel,20.32,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Platinum Etios,Vd,828600,Sedan,1364,4,Injection,45,Diesel,20.3,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Platinum Etios,Vxd,888400,Sedan,1364,4,Injection,45,Diesel,20.32,5.0,3.0,Yes,2.0,Rear sensors,No
Toyota,Platinum Etios,Vx,778400,Sedan,1496,4,Injection,45,Petrol,13.6,5.0,2.0,Yes,2.0,Rear sensors,No
Toyota,Platinum Etios,Gx,689600,Sedan,1496,4,Injection,45,Petrol,13.6,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Platinum Etios,Gxd,799600,Sedan,1364,4,Injection,45,Diesel,20.3,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Platinum Etios,Vxd Limited Edition,913400,Sedan,1364,4,Injection,45,Diesel,20.32,5.0,3.0,Yes,2.0,Rear sensors,No
Toyota,Platinum Etios,Vx Limited Edition,803400,Sedan,1496,4,Injection,45,Petrol,13.6,5.0,2.0,Yes,2.0,Rear sensors,No
Toyota,Etios Cross,V,802000,Hatchback,1496,4,Injection,45,Petrol,15.0,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Etios Cross,G,650000,Hatchback,1197,4,Injection,45,Petrol,16.78,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Etios Cross,Vd,797500,Hatchback,1364,4,Injection,45,Diesel,18.1,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Etios Cross,Gd,766000,Hatchback,1364,4,Injection,45,Diesel,18.1,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Etios Cross,1.2 X Edition,668500,Hatchback,1197,4,Injection,45,Petrol,16.78,5.0,3.0,Yes,2.0,No Sensors,No
Toyota,Etios Cross,1.4 X Edition,816000,Hatchback,1364,4,Injection,45,Diesel,18.1,5.0,3.0,Yes,2.0,No Sensors,No
Mahindra,Verito Vibe,D2,657628,Hatchback,1461,4,Injection,50,Diesel,18.0,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Verito Vibe,D4,685729,Hatchback,1461,4,Injection,50,Diesel,18.0,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Verito Vibe,D6,750428,Hatchback,1461,4,Injection,50,Diesel,18.0,5.0,2.0,Yes,1.0,No Sensors,No
Fiat,Urban Cross,1.3 Multijet Active,677618,Crossover,1248,4,Injection,45,Diesel,20.0,5.0,2.0,Yes,2.0,No Sensors,Yes
Fiat,Urban Cross,1.3 Multijet Dynamic,739074,Crossover,1248,4,Injection,45,Diesel,20.0,5.0,2.0,Yes,2.0,No Sensors,Yes
Fiat,Urban Cross,1.4 T-Jet Emotion,977516,Crossover,1368,4,Injection,45,Petrol,17.0,5.0,2.0,Yes,2.0,No Sensors,Yes
Fiat,Urban Cross,1.3 Multijet Emotion,810211,Crossover,1248,4,Injection,45,Diesel,20.0,5.0,2.0,Yes,2.0,No Sensors,Yes
Toyota,Glanza,G Hybrid,721900,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Toyota,Glanza,V,758200,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Toyota,Glanza,G Cvt,829900,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Toyota,Glanza,V Cvt,890200,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Toyota,Glanza,G Mt,697900,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Fiat,Avventura,Multijet Dynamic,796132,Crossover,1248,4,Injection,45,Diesel,11.2,5.0,3.0,Yes,2.0,No Sensors,No
Fiat,Avventura,Multijet Active,711801,Crossover,1248,4,Injection,45,Diesel,11.2,5.0,3.0,Yes,2.0,No Sensors,No
Fiat,Avventura,Multijet Emotion,876341,Crossover,1248,4,Injection,45,Diesel,11.2,5.0,3.0,Yes,2.0,No Sensors,No
Honda,Jazz,V Petrol,745000,Hatchback,1199,4,Injection,40,Petrol,11.3,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Honda,Jazz,Vx Cvt,909000,Hatchback,1199,4,Injection,40,Petrol,11.3,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Honda,Jazz,Vx Petrol,789000,Hatchback,1199,4,Injection,40,Petrol,11.3,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Jazz,V Cvt,865000,Hatchback,1199,4,Injection,40,Petrol,11.3,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Honda,Jazz,S Diesel,816500,Hatchback,1498,4,Injection,40,Diesel,12.0,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Jazz,V Diesel,896500,Hatchback,1498,4,Injection,40,Diesel,12.0,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Honda,Jazz,Vx Diesel,940500,Hatchback,1498,4,Injection,40,Diesel,12.0,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Jazz,Exclusive Edition Cvt,928000,Hatchback,1199,4,Injection,40,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,2680000,SUV,1956,4,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,2760000,SUV,1956,4,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Isuzu,Mu-X,4X2,2734834,SUV,2999,4,Injection,76,Diesel,13.8,7.0,3.0,Yes,2.0,Rear sensors with camera,No
Isuzu,Mu-X,4X4,2931534,SUV,2999,4,Injection,76,Diesel,13.8,7.0,3.0,Yes,2.0,Rear sensors with camera,No
Mahindra,Alturas G4,4Wd At,3070150,SUV,2157,4,Injection,70,Diesel,15.5,7.0,2.0,Yes,9.0,Front & rear sensors with 360 degree view,Yes
Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,2814500,SUV,1968,4,Injection,71,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors,Yes
Volkswagen,Tiguan,Highline 2.0L Tdi Amt,3153500,SUV,1968,4,Injection,71,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Honda,Cr-V,2Wd Petrol Cvt,2827001,SUV,1997,4,Injection,57,Petrol,15.5,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Honda,Cr-V,2Wd Diesel At,3067001,SUV,1597,4,Injection,57,Diesel,15.5,7.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Honda,Cr-V,Awd Diesel At,3277001,SUV,1597,4,Injection,57,Diesel,15.5,7.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Skoda,Superb Sportline,Sportline 1.8L Tsi At,2899599,Sedan,1798,4,Injection,66,Petrol,11.3,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Superb Sportline,Sportline 2.0L Tdi At,3149599,Sedan,1968,4,Injection,66,Diesel,15.1,5.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Audi,A3,35 Tdi Premium Plus,3021200,Sedan,1968,4,Injection,50,Diesel,18.0,5.0,2.0,Yes,9.0,Rear sensors,No
Audi,A3,35 Tdi Technology,3221200,Sedan,1968,4,Injection,50,Diesel,18.0,5.0,2.0,Yes,9.0,Rear sensors with camera,Yes
Audi,A3,35 Tfsi Premium Plus,2920750,Sedan,1395,4,Injection,50,Petrol,12.4,5.0,2.0,Yes,9.0,Rear sensors,No
Audi,A3,35 Tfsi Technology,3120750,Sedan,1395,4,Injection,50,Petrol,12.4,5.0,2.0,Yes,9.0,Rear sensors,No
Skoda,Kodiaq,Style 2.0 Tdi 4X4 At,3299599,SUV,1968,4,Injection,66,Diesel,15.1,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Kodiaq,Laurin And Klement,3678599,SUV,1968,4,Injection,66,Diesel,15.1,5.0,3.0,Yes,9.0,Front and rear sensors with camera,Yes
Skoda,Kodiaq,Corporate Edition,3299599,SUV,1968,4,Injection,66,Diesel,15.1,5.0,3.0,Yes,9.0,Front and rear sensors with camera,Yes
Dc,Avanti,Standard,3407407,Coupe,2000,4,Injection,60,Petrol,8.0,2.0,2.0,No,2.0,No Sensors,No
Audi,Q3,30 Tdi Premium Fwd,3677200,SUV,1968,4,Injection,64,Diesel,12.0,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Audi,Q3,35 Tdi Quattro Premium Plus,3992200,SUV,1968,4,Injection,64,Diesel,12.0,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Audi,Q3,35 Tdi Quattro Technology,4361000,SUV,1968,4,Injection,64,Diesel,12.0,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Audi,Q3,30 Tfsi Premium,3496750,SUV,1395,4,Injection,64,Petrol,12.0,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Mini,Cooper 5 Door,Cooper D,3600000,Hatchback,1496,3,Injection,44,Petrol,10.3,5.0,2.0,Yes,2.0,No Sensors,Yes
Mini,Convertible,Cooper S,3830000,Convertible,1998,4,Injection,44,Petrol,15.5,4.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Volvo,Xc40,D4 Momentum,3990000,SUV,1969,5,Injection,45,Diesel,15.5,5.0,2.0,Yes,7.0,Rear sensors with camera,Yes
Volvo,Xc40,D4 Inscription,4390000,SUV,1969,5,Injection,45,Diesel,15.5,5.0,2.0,Yes,7.0,Rear sensors with camera,Yes
Volvo,Xc40,T4 R-Design,3990000,SUV,1969,5,Injection,54,Petrol,15.5,5.0,2.0,Yes,8.0,Rear sensors with camera,Yes
Mini,Clubman,Cooper S,4120000,Hatchback,1998,4,Injection,45,Petrol,12.3,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Audi,A4,Premium Plus 35 Tfsi,4149000,Sedan,1395,4,Injection,54,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Audi,A4,Technology 35 Tfsi,4507000,Sedan,1395,4,Injection,54,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Mini,John Cooper Works,Hatch,4350000,"Sports, Hatchback",1998,4,Injection,44,Petrol,15.5,2.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Jaguar,Xe,S Petrol,4498000,Sedan,1997,4,Injection,61,Petrol,15.5,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Jaguar,Xe,S Diesel,4498000,Sedan,1999,4,Injection,56,Diesel,15.5,4.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Jaguar,Xe,Se Diesel,4633000,Sedan,1999,4,Injection,56,Diesel,15.5,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xe,Se Petrol,4633000,Sedan,1997,4,Injection,61,Petrol,15.5,5.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xf,2.0 Prestige,5436329,Sedan,1999,4,Injection,74,Petrol,5.7,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xf,2.0 Portfolio,6073446,Sedan,1999,4,Injection,82,Petrol,5.7,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xf,2.0 Portfolio Diesel,6138811,Sedan,1999,4,Injection,83,Diesel,5.7,5.0,3.0,Yes,6.0,No Sensors,Yes
Jaguar,Xf,2.0 Prestige Diesel,5506622,Sedan,1999,4,Injection,66,Diesel,5.7,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Jaguar,Xf,2.0 Pure Diesel,4977080,Sedan,1999,4,Injection,66,Diesel,5.7,5.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Audi,A3 Cabriolet,40 Tfsi,5038000,Convertible,1395,4,Injection,50,Petrol,19.2,4.0,2.0,Yes,7.0,Rear sensors with camera,Yes
Audi,A6,Premium Plus 45 Tfsi,5442200,Sedan,1984,4,Injection,73,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Audi,A6,Technology 45 Tfsi,5942200,Sedan,1984,4,Injection,73,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,X3,Xdrive 20D Luxury Line,5930000,SUV,1995,4,Injection,67,Diesel,16.0,5.0,2.0,Yes,6.0,Rear sensors with camera,No
Bmw,X3,Xdrive 30I Luxury Line,5880000,SUV,1998,4,Injection,67,Petrol,16.0,5.0,2.0,Yes,6.0,Rear sensors with camera,No
Bmw,X3,Xdrive20D Xline,5600000,SUV,1995,4,Injection,67,Diesel,16.0,5.0,2.0,Yes,6.0,Rear sensors with camera,No
Land Rover,Discovery Sport,S,5706000,SUV,1999,4,Injection,70,Diesel,15.5,7.0,3.0,Yes,7.0,Front & rear sensors with 360 degree view,Yes
Land Rover,Discovery Sport,R-Dynamic Se,6089000,SUV,1999,4,Injection,70,Diesel,15.5,7.0,3.0,Yes,7.0,Front & rear sensors with 360 degree view,Yes
Volvo,S90,D4 Inscription,5890000,Sedan,1969,4,Injection,45,Diesel,11.44,5.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Audi,S5,Sportback,7243000,Sedan,2995,6,Injection,58,Petrol,15.5,5.0,2.0,Yes,10.0,Front and rear sensors with camera,Yes
Bmw,X5,Xdrive30D Sport,7330000,SUV,2993,6,Injection,45,Diesel,15.5,5.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Bmw,X5,Xdrive30D Xline,8290000,SUV,2993,6,Injection,45,Diesel,15.5,5.0,2.0,Yes,8.0,Front and rear sensors,Yes
Bmw,X5,Xdrive40I M Sport,8290000,SUV,2998,6,Injection,45,Petrol,15.5,5.0,2.0,Yes,8.0,Front and rear sensors,Yes
Ford,Mustang,Fastback V8,7462000,"Sedan, Coupe",4951,8,Injection,60,Petrol,10.0,4.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Jeep,Grand Cherokee,Limited,7882867,SUV,2987,6,Injection,93,Diesel,12.8,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Jeep,Grand Cherokee,Summit,8931819,SUV,2987,6,Injection,93,Diesel,12.8,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Jeep,Grand Cherokee,Srt,11400000,SUV,6417,8,Injection,93,Petrol,12.8,5.0,2.0,Yes,7.0,Front and rear sensors with camera,Yes
Jeep,Grand Cherokee,Summit Petrol,7515000,SUV,3604,6,Injection,93,Petrol,15.5,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bmw,M2 Competition,Coupe,8180000,Coupe,2979,6,Injection,52,Petrol,12.6,4.0,2.0,No,10.0,Front and rear sensors with camera,Yes
Porsche,718,Boxster,8995000,Convertible,1988,4,Injection,54,Petrol,9.0,2.0,2.0,Yes,4.0,Front and rear sensors with camera,Yes
Porsche,718,Cayman,8595000,Coupe,1988,4,Injection,54,Petrol,9.0,2.0,2.0,Yes,4.0,Front and rear sensors with camera,Yes
Toyota,Land Cruiser Prado,Vx L,9630000,SUV,2982,4,Injection,87,Diesel,7.0,7.0,3.0,Yes,7.0,Front and rear sensors with camera,Yes
Lexus,Rx 450H,450Hl Luxury,9900000,SUV,3456,6,Injection,65,Petrol,18.8,5.0,2.0,Yes,10.0,Front & rear sensors with 360 degree view,Yes
Audi,Rs5,Coupe,11141200,Coupe,2894,8,Injection,58,Petrol,15.5,4.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bmw,7-Series,730Ld Design Pure Excellence,12290000,Sedan,2993,6,Injection,78,Diesel,13.5,4.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,7-Series,730Ld Design Pure Excellence Signature,13200000,Sedan,2993,6,Injection,78,Diesel,13.5,4.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,7-Series,730Ld M Sport,13510000,Sedan,2993,6,Injection,78,Diesel,13.5,4.0,3.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,7-Series,740Li Design Pure Excellence Signature,13510000,Sedan,2998,6,Injection,78,Petrol,15.5,4.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,7-Series,745Le Xdrive,16500000,Sedan,2998,6,Injection,46,Hybrid,15.5,4.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bmw,7-Series,M760Li Xdrive,24250000,Sedan,6592,12,Injection,78,Petrol,15.5,4.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Audi,Q8,55 Tfsi Quattro Tiptronic,13359500,SUV,2995,4,Injection,85,Petrol,15.5,7.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Maserati,Levante,Diesel,14512054,SUV,2987,6,Injection,80,Diesel,5.2,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Maserati,Levante,Gransport,14863774,SUV,2979,6,Injection,80,Diesel,5.2,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Maserati,Levante,Granlusson,15383399,SUV,2979,6,Injection,80,Diesel,5.2,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Audi,A8 L,55 Tfsi Quattro,15600000,Sedan,2995,8,Injection,82,Petrol,15.5,4.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Maserati,Granturismo,Sport,17229579,Coupe,4691,8,Injection,86,Petrol,4.6,4.0,2.0,Yes,6.0,Varied sensors,Yes
Maserati,Quattroporte,Granlusso,17900000,Sports,2987,6,Injection,70,Diesel,5.2,4.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Lexus,Lc 500H,Coupe,19600000,Coupe,3456,6,Injection,82,Hybrid,15.5,4.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Porsche,Panamera,Turbo,21263000,Sedan,3996,8,Injection,90,Petrol,7.1,4.0,4.0,Yes,6.0,Front and rear sensors with camera,Yes
Porsche,Panamera,Turbo Executive,22613000,Sedan,3996,8,Injection,90,Petrol,7.1,4.0,4.0,Yes,6.0,Front and rear sensors with camera,Yes
Porsche,Panamera,Turbo Sport Turismo,21747000,Sedan,3996,8,Injection,90,Petrol,7.1,4.0,4.0,Yes,6.0,Front and rear sensors with camera,Yes
Lexus,Lx 450D,V8,23290000,SUV,4461,4,Injection,93,Diesel,18.0,7.0,2.0,Yes,10.0,Front & rear sensors with 360 degree view,Yes
Audi,R8,V10 Plus,27245000,Coupe,5204,10,Injection,75,Petrol,7.8,2.0,2.0,Yes,8.0,Rear sensors,Yes
Lamborghini,Urus,V8,30000000,SUV,3996,8,Injection,75,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Bentley,Continental Gt,Coupe,33791059,Coupe,5998,12,Injection,90,Petrol,5.3,4.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Ferrari,Portofino,V8 Convertible,35000000,Convertible,3855,8,Injection,92,Petrol,6.0,2.0,2.0,Yes,4.0,Front and rear sensors with camera,Yes
Bentley,Bentayga,W12,45941557,SUV,5950,12,PGM - Fi,85,Petrol,9.6,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bentley,Bentayga,V8,37542069,SUV,3996,12,PGM - Fi,85,Petrol,15.5,5.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Aston Martin,Db 11,V12,40456503,Coupe,5198,12,Injection,80,Petrol,6.0,2.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Ferrari,458 Speciale,Coupe,42531500,Coupe,4497,8,Injection,86,Petrol,6.0,2.0,3.0,Yes,5.0,Front & rear sensors with 360 degree view,Yes
Bentley,Mulsanne,Sedan,52571294,Sedan,6752,8,Injection,90,Petrol,6.2,4.0,2.0,Yes,6.0,Front and rear sensors with camera,Yes
Bugatti,Chiron,W16,192142937,Sports,7993,16,PGM - Fi,45,Petrol,15.5,2.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Bugatti,Chiron,Sport,212155397,Sports,7993,16,PGM - Fi,45,Petrol,15.5,2.0,2.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Bajaj,Qute (Re60),Qcar,263000,Hatchback,216,4,Injection,45,Petrol,15.5,4.0,2.0,Yes,2.0,No Sensors,No
Bajaj,Qute (Re60),Qcar Cng,283000,Hatchback,216,4,Injection,45,CNG,15.5,4.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Alto,Std,294800,Hatchback,796,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Alto,Std (O),299900,Hatchback,796,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Alto,Lxi,352900,Hatchback,796,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Alto,Lxi (O),357200,Hatchback,796,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,1.0,No Sensors,No
Maruti Suzuki,Alto,Vxi,376100,Hatchback,796,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Alto,Lxi Cng (Cng +,405570,Hatchback,796,3,Injection,35,CNG + Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,409190,Hatchback,796,3,Injection,35,CNG + Petrol,15.5,5.0,2.0,Yes,1.0,No Sensors,No
Maruti Suzuki,Alto,Vxi Plus,389600,Hatchback,796,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,S-Presso,Std,370500,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,1.0,Rear sensors,No
Maruti Suzuki,S-Presso,Std (O),376500,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,S-Presso,Lxi,409000,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,1.0,Rear sensors,No
Maruti Suzuki,S-Presso,Lxi (O),415000,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,S-Presso,Vxi,432500,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,1.0,Rear sensors,No
Maruti Suzuki,S-Presso,Vxi (O),438500,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,S-Presso,Vxi Ags,475500,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,1.0,Rear sensors,No
Maruti Suzuki,S-Presso,Vxi+,456000,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,S-Presso,Vxi (O) Ags,481500,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,S-Presso,Vxi+ Ags,499000,Hatchback,998,3,Injection,27,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Celerio,Lxi,426289,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Vxi,465138,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Vxi At,508138,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Zxi,490924,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,1.0,No Sensors,No
Maruti Suzuki,Celerio,Zxi (Opt),531279,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Vxi Cng Mt,530000,Hatchback,998,3,Injection,35,CNG,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Zxi Ags,533924,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,1.0,No Sensors,No
Maruti Suzuki,Celerio,Lxi Mt (O),434659,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Vxi (O) Mt,472257,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Vxi (O) Ags,515257,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Celerio,Zxi (O) Ags,543279,Hatchback,998,3,Injection,35,Petrol,23.0,5.0,2.0,Yes,2.0,No Sensors,No
Hyundai,Grand I10 Prime,Era T Crdi,551530,Hatchback,1120,3,Injection,43,Diesel,24.0,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Grand I10 Prime,Era T+ Crdi,568930,Hatchback,1120,3,Injection,43,Diesel,24.0,5.0,2.0,Yes,1.0,Rear sensors with camera,No
